./data/train/mfccs/cv-valid-train-sample-000167,./data/train/ivectors/cv-valid-train-sample-000167,./data/train/embeddings/cv-valid-train-sample-000167,./data/train/txt/sample-000167.txt,indian
./data/train/mfccs/cv-valid-train-sample-000345,./data/train/ivectors/cv-valid-train-sample-000345,./data/train/embeddings/cv-valid-train-sample-000345,./data/train/txt/sample-000345.txt,indian
./data/train/mfccs/cv-valid-train-sample-000563,./data/train/ivectors/cv-valid-train-sample-000563,./data/train/embeddings/cv-valid-train-sample-000563,./data/train/txt/sample-000563.txt,indian
./data/train/mfccs/cv-valid-train-sample-000777,./data/train/ivectors/cv-valid-train-sample-000777,./data/train/embeddings/cv-valid-train-sample-000777,./data/train/txt/sample-000777.txt,indian
./data/train/mfccs/cv-valid-train-sample-000901,./data/train/ivectors/cv-valid-train-sample-000901,./data/train/embeddings/cv-valid-train-sample-000901,./data/train/txt/sample-000901.txt,indian
./data/train/mfccs/cv-valid-train-sample-001083,./data/train/ivectors/cv-valid-train-sample-001083,./data/train/embeddings/cv-valid-train-sample-001083,./data/train/txt/sample-001083.txt,indian
./data/train/mfccs/cv-valid-train-sample-001307,./data/train/ivectors/cv-valid-train-sample-001307,./data/train/embeddings/cv-valid-train-sample-001307,./data/train/txt/sample-001307.txt,indian
./data/train/mfccs/cv-valid-train-sample-001396,./data/train/ivectors/cv-valid-train-sample-001396,./data/train/embeddings/cv-valid-train-sample-001396,./data/train/txt/sample-001396.txt,indian
./data/train/mfccs/cv-valid-train-sample-001440,./data/train/ivectors/cv-valid-train-sample-001440,./data/train/embeddings/cv-valid-train-sample-001440,./data/train/txt/sample-001440.txt,indian
./data/train/mfccs/cv-valid-train-sample-001515,./data/train/ivectors/cv-valid-train-sample-001515,./data/train/embeddings/cv-valid-train-sample-001515,./data/train/txt/sample-001515.txt,indian
./data/train/mfccs/cv-valid-train-sample-001749,./data/train/ivectors/cv-valid-train-sample-001749,./data/train/embeddings/cv-valid-train-sample-001749,./data/train/txt/sample-001749.txt,indian
./data/train/mfccs/cv-valid-train-sample-001988,./data/train/ivectors/cv-valid-train-sample-001988,./data/train/embeddings/cv-valid-train-sample-001988,./data/train/txt/sample-001988.txt,indian
./data/train/mfccs/cv-valid-train-sample-002263,./data/train/ivectors/cv-valid-train-sample-002263,./data/train/embeddings/cv-valid-train-sample-002263,./data/train/txt/sample-002263.txt,indian
./data/train/mfccs/cv-valid-train-sample-002355,./data/train/ivectors/cv-valid-train-sample-002355,./data/train/embeddings/cv-valid-train-sample-002355,./data/train/txt/sample-002355.txt,indian
./data/train/mfccs/cv-valid-train-sample-002563,./data/train/ivectors/cv-valid-train-sample-002563,./data/train/embeddings/cv-valid-train-sample-002563,./data/train/txt/sample-002563.txt,indian
./data/train/mfccs/cv-valid-train-sample-002719,./data/train/ivectors/cv-valid-train-sample-002719,./data/train/embeddings/cv-valid-train-sample-002719,./data/train/txt/sample-002719.txt,indian
./data/train/mfccs/cv-valid-train-sample-002756,./data/train/ivectors/cv-valid-train-sample-002756,./data/train/embeddings/cv-valid-train-sample-002756,./data/train/txt/sample-002756.txt,indian
./data/train/mfccs/cv-valid-train-sample-002861,./data/train/ivectors/cv-valid-train-sample-002861,./data/train/embeddings/cv-valid-train-sample-002861,./data/train/txt/sample-002861.txt,indian
./data/train/mfccs/cv-valid-train-sample-003120,./data/train/ivectors/cv-valid-train-sample-003120,./data/train/embeddings/cv-valid-train-sample-003120,./data/train/txt/sample-003120.txt,indian
./data/train/mfccs/cv-valid-train-sample-003239,./data/train/ivectors/cv-valid-train-sample-003239,./data/train/embeddings/cv-valid-train-sample-003239,./data/train/txt/sample-003239.txt,indian
./data/train/mfccs/cv-valid-train-sample-003479,./data/train/ivectors/cv-valid-train-sample-003479,./data/train/embeddings/cv-valid-train-sample-003479,./data/train/txt/sample-003479.txt,indian
./data/train/mfccs/cv-valid-train-sample-003685,./data/train/ivectors/cv-valid-train-sample-003685,./data/train/embeddings/cv-valid-train-sample-003685,./data/train/txt/sample-003685.txt,indian
